Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,Customer_Age_Months,Average_distance,Total_Bookings,Booking_Trend,Accumulation_Trend,Redemption_Trend,Seasonality_Index,Recency_Months,Behavioral_Churn,Hard_Churn,F_score,M_score,R_score,Segment,Customer_Segment
802425,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,0.0,Married,Aurora,7200.66,Standard,2016,7,0.0,0.0,29,2231.4166666666665,36,0.2857142857142858,-0.16,4.1,6.67,1.0,0,0,3,3,2,2,Active Regular Customers
110065,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,82365.0,Single,Aurora,13432.0,2018 Promotion,2018,3,0.0,0.0,9,12811.272727272728,97,2.6,7.92,0.0,264.25,0.0,0,0,4,4,2,1,Champions / Premium Travelers
268139,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,87440.0,Single,Aurora,7212.14,Standard,2013,12,0.0,0.0,60,2005.75,36,1.142857142857143,1.81,2.7,30.0,0.0,0,0,3,3,2,2,Active Regular Customers
933642,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,55551.0,Married,Aurora,7218.02,Standard,2016,9,0.0,0.0,27,1925.375,28,-0.45454545454545453,-0.81,-0.99,2.67,0.0,1,0,2,3,2,2,Active Regular Customers
399214,Canada,Ontario,Toronto,P5S 6R4,Female,College,0.0,Single,Aurora,7218.09,Standard,2016,3,0.0,0.0,33,2439.4166666666665,48,0.0754716981132075,-0.08,2.67,44.67,1.0,0,0,4,3,2,2,Active Regular Customers
634615,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,0.0,Single,Aurora,14274.55,2018 Promotion,2018,2,0.0,0.0,10,8746.0,69,1.2641509433962264,2.45,-0.96,276.92,1.0,0,0,4,4,2,1,Champions / Premium Travelers
289921,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,65096.0,Single,Aurora,7218.38,Standard,2015,6,0.0,0.0,42,2777.7083333333335,42,-0.19230769230769232,-0.2,-0.99,5.67,1.0,1,0,3,3,2,2,Active Regular Customers
910492,Canada,Newfoundland,St. John's,A1C 6H9,Male,College,0.0,Married,Aurora,7223.69,Standard,2017,7,2018.0,3.0,17,314.1666666666667,6,-0.25,-1.0,-0.96,1.67,9.0,1,1,1,3,1,3,Dormant Customers
456140,Canada,Ontario,Toronto,P1L 8X8,Male,College,0.0,Married,Aurora,7224.24,Standard,2014,6,0.0,0.0,54,2380.3333333333335,35,-0.3877551020408164,-0.56,0.0,34.92,4.0,1,0,3,3,1,2,Active Regular Customers
760876,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,50878.0,Married,Aurora,7228.01,Standard,2016,6,0.0,0.0,30,2396.7916666666665,40,0.08510638297872336,0.13,-0.96,30.0,0.0,1,0,3,3,2,2,Active Regular Customers
884611,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,70846.0,Married,Aurora,7228.99,Standard,2018,11,0.0,0.0,1,189.5,3,0.5,758.0,0.0,2.25,0.0,0,0,1,3,2,0,Occasional Flyers
155020,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,0.0,Single,Aurora,14455.86,2018 Promotion,2018,2,2018.0,10.0,10,5148.363636363636,40,0.17391304347826086,2.21,-0.97,112.0,2.0,0,1,3,4,1,2,Active Regular Customers
498587,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,66021.0,Married,Aurora,7232.61,Standard,2016,6,0.0,0.0,30,2886.0416666666665,53,0.052631578947368515,-0.2,2.16,31.58,0.0,0,0,4,3,2,2,Active Regular Customers
512358,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,61026.0,Single,Aurora,15512.56,2018 Promotion,2018,4,0.0,0.0,8,8331.636363636364,56,6.909090909090908,33.08,136.5,325.33,1.0,0,0,4,4,2,1,Champions / Premium Travelers
262526,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,College,0.0,Married,Aurora,7236.13,Standard,2014,3,0.0,0.0,57,1779.625,27,-0.26829268292682923,-0.61,-0.95,34.25,1.0,1,0,2,3,2,2,Active Regular Customers
155820,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,78202.0,Single,Aurora,7247.21,Standard,2016,1,0.0,0.0,35,2435.1666666666665,45,-0.01923076923076924,-0.46,2.51,28.25,1.0,0,0,4,3,2,2,Active Regular Customers
163260,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,0.0,Single,Aurora,7247.31,Standard,2015,11,0.0,0.0,37,1924.2083333333333,32,0.0,0.16,-0.97,3.33,0.0,1,0,2,3,2,2,Active Regular Customers
213177,Canada,Ontario,Toronto,P1J 8T7,Female,College,0.0,Single,Aurora,7247.31,Standard,2012,8,0.0,0.0,76,3104.7083333333335,51,-0.3709677419354839,-0.64,2.31,1.58,0.0,0,0,4,3,2,2,Active Regular Customers
482681,Canada,Saskatchewan,Regina,S6J 3G0,Female,College,0.0,Married,Aurora,7247.5,Standard,2014,8,0.0,0.0,52,2439.0,46,0.46808510638297873,0.61,0.82,61.67,0.0,0,0,4,3,2,2,Active Regular Customers
869712,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,49133.0,Married,Aurora,7247.74,Standard,2016,1,2016.0,9.0,35,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,3,,0,Occasional Flyers
327365,Canada,British Columbia,Vancouver,V6E 3D9,Male,High School or Below,40432.0,Married,Aurora,7255.71,Standard,2018,8,0.0,0.0,4,457.9166666666667,5,0.8333333333333334,1831.67,0.0,6.25,2.0,0,0,1,3,1,0,Occasional Flyers
725182,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,96953.0,Married,Aurora,7255.95,Standard,2013,12,0.0,0.0,60,1874.2916666666667,31,0.024390243902439036,1.0,-0.95,14.25,0.0,0,0,2,3,2,2,Active Regular Customers
865494,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,96953.0,Married,Aurora,7255.95,Standard,2018,5,0.0,0.0,7,573.7083333333334,10,1.6666666666666667,2294.83,78.17,14.33,2.0,0,0,1,3,1,0,Occasional Flyers
119633,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,53166.0,Married,Aurora,7256.58,Standard,2014,3,0.0,0.0,57,1852.9583333333333,32,0.19999999999999998,0.05,-0.98,16.67,0.0,1,0,2,3,2,2,Active Regular Customers
979355,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,53166.0,Married,Aurora,7256.58,Standard,2012,11,0.0,0.0,73,2849.7916666666665,42,0.04081632653061218,-0.19,-0.98,9.67,0.0,1,0,3,3,2,2,Active Regular Customers
471204,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,96361.0,Married,Aurora,7258.63,Standard,2015,1,0.0,0.0,47,1875.2916666666667,33,0.17073170731707327,-0.07,89.0,98.25,2.0,0,0,2,3,1,2,Active Regular Customers
278539,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,76521.0,Married,Aurora,7258.99,Standard,2016,1,2018.0,7.0,35,2095.0,31,-0.33333333333333337,-0.81,-0.97,24.25,5.0,1,1,2,3,1,2,Active Regular Customers
903327,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,76521.0,Married,Aurora,7258.99,Standard,2014,2,0.0,0.0,58,1941.2916666666667,35,0.022727272727272735,0.1,-0.97,18.92,0.0,1,0,3,3,2,2,Active Regular Customers
723015,Canada,Ontario,Ottawa,K1F 2R2,Female,High School or Below,52471.0,Married,Aurora,7259.33,Standard,2015,7,0.0,0.0,41,2621.0,46,0.1176470588235294,0.56,0.0,7.0,1.0,0,0,4,3,2,2,Active Regular Customers
661118,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,0.0,Single,Aurora,7260.83,Standard,2015,3,0.0,0.0,45,2543.1666666666665,44,0.3404255319148936,0.48,0.0,40.67,0.0,0,0,4,3,2,2,Active Regular Customers
661587,Canada,Ontario,Toronto,M8Y 4K8,Male,High School or Below,43337.0,Married,Aurora,7264.8,Standard,2017,8,0.0,0.0,16,843.0833333333334,15,0.68,2.34,0.0,6.25,0.0,0,0,1,3,2,0,Occasional Flyers
902192,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,59844.0,Married,Aurora,7268.1,Standard,2012,7,0.0,0.0,77,1525.375,24,0.23529411764705882,0.82,-0.97,13.33,1.0,0,0,2,3,2,2,Active Regular Customers
568880,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,46839.0,Married,Aurora,7269.34,Standard,2018,5,0.0,0.0,7,2084.0833333333335,33,-0.11363636363636359,-0.07,-0.98,3.58,0.0,1,0,2,3,2,2,Active Regular Customers
994374,Canada,Ontario,Trenton,K8V 4B2,Male,College,0.0,Single,Aurora,7276.34,Standard,2014,4,0.0,0.0,56,3119.125,49,0.13207547169811326,0.89,0.68,4.92,0.0,0,0,4,3,2,2,Active Regular Customers
208234,Canada,Quebec,Montreal,H4G 3T4,Female,College,0.0,Divorced,Aurora,7281.25,Standard,2014,7,0.0,0.0,53,2488.5,42,0.21276595744680843,0.61,56.33,41.67,0.0,0,0,3,3,2,2,Active Regular Customers
874601,Canada,New Brunswick,Fredericton,E3B 2H2,Male,College,0.0,Divorced,Aurora,7281.25,Standard,2018,6,0.0,0.0,6,1096.7916666666667,15,2.5,4387.17,0.0,24.25,0.0,0,0,1,3,2,0,Occasional Flyers
588943,Canada,Ontario,Toronto,M2M 7K8,Male,College,0.0,Married,Aurora,7281.44,Standard,2018,1,2018.0,9.0,11,480.9583333333333,7,0.42857142857142855,3.14,0.0,2.92,5.0,0,1,1,3,1,0,Occasional Flyers
950961,Canada,Alberta,Edmonton,T9G 1W3,Female,College,0.0,Married,Aurora,7281.44,Standard,2018,12,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,3,,0,Occasional Flyers
368045,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,66652.0,Married,Aurora,7281.72,Standard,2014,11,0.0,0.0,49,1879.4583333333333,35,-0.45999999999999996,-0.71,-0.95,8.25,1.0,1,0,3,3,2,2,Active Regular Customers
374421,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,66652.0,Married,Aurora,7281.72,Standard,2018,9,0.0,0.0,3,72.66666666666667,1,0.16666666666666666,290.67,0.0,0.25,2.0,0,0,1,3,1,0,Occasional Flyers
990122,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,69142.0,Single,Aurora,7282.22,Standard,2015,7,2016.0,2.0,41,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,3,,0,Occasional Flyers
706425,Canada,Ontario,Toronto,P5S 6R4,Male,High School or Below,39632.0,Married,Aurora,7284.26,Standard,2015,5,2016.0,1.0,43,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,3,,0,Occasional Flyers
586686,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,81505.0,Divorced,Aurora,7284.36,Standard,2017,3,0.0,0.0,21,2373.875,35,0.2142857142857143,0.22,97.33,5.58,0.0,0,0,3,3,2,2,Active Regular Customers
180024,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,64546.0,Married,Aurora,7284.45,Standard,2018,6,0.0,0.0,6,446.9166666666667,9,1.5,1787.67,0.0,2.92,0.0,0,0,1,3,2,0,Occasional Flyers
616875,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,64680.0,Married,Aurora,7285.03,Standard,2012,11,0.0,0.0,73,2001.875,28,-0.10000000000000003,-0.07,0.0,15.33,3.0,1,0,2,3,1,2,Active Regular Customers
642043,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,64680.0,Married,Aurora,7285.03,Standard,2013,1,0.0,0.0,71,1692.2916666666667,33,-0.023255813953488382,0.11,1.3,28.25,0.0,0,0,2,3,2,2,Active Regular Customers
736646,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,64680.0,Married,Aurora,7285.03,Standard,2016,2,0.0,0.0,34,2209.25,35,-0.23404255319148937,-0.14,4.17,14.92,1.0,0,0,3,3,2,2,Active Regular Customers
871627,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,64680.0,Married,Aurora,7285.03,Standard,2017,11,2018.0,7.0,13,1079.0833333333333,16,0.0,-0.69,0.0,10.67,5.0,1,1,1,3,1,0,Occasional Flyers
829505,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,80107.0,Married,Aurora,7286.79,Standard,2017,1,0.0,0.0,23,2025.875,33,0.17073170731707327,0.18,-0.99,12.92,2.0,1,0,2,3,1,2,Active Regular Customers
607538,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,75383.0,Married,Aurora,7288.3,Standard,2017,11,0.0,0.0,13,1377.75,24,1.3333333333333333,3.65,0.65,26.67,0.0,0,0,2,3,2,0,Occasional Flyers
723112,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,75383.0,Married,Aurora,7288.3,Standard,2014,4,0.0,0.0,56,3024.25,46,0.28571428571428564,0.17,1.38,3.0,0.0,0,0,4,3,2,2,Active Regular Customers
135134,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,74726.0,Married,Aurora,15806.53,2018 Promotion,2018,3,0.0,0.0,9,4752.909090909091,56,3.5000000000000004,8.28,143.33,178.67,1.0,0,0,4,4,2,1,Champions / Premium Travelers
157212,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,76452.0,Married,Aurora,7289.3,Standard,2016,12,0.0,0.0,24,2485.0416666666665,47,0.09615384615384612,-0.1,1.12,18.92,0.0,0,0,4,3,2,2,Active Regular Customers
999902,Canada,Ontario,Toronto,M1R 4K3,Male,College,0.0,Married,Aurora,7290.07,Standard,2014,5,0.0,0.0,55,3488.5416666666665,50,-0.41935483870967744,-0.59,-0.98,33.0,2.0,1,0,4,3,1,2,Active Regular Customers
576911,Canada,Alberta,Edmonton,T9G 1W3,Female,College,0.0,Single,Aurora,7292.95,Standard,2013,9,0.0,0.0,63,2856.9166666666665,50,-0.6865671641791046,-0.91,0.57,9.0,5.0,0,0,4,3,1,2,Active Regular Customers
717150,Canada,Ontario,Toronto,M2M 7K8,Male,College,0.0,Single,Aurora,7292.95,Standard,2015,2,0.0,0.0,46,2666.4583333333335,41,-0.32075471698113206,-0.74,-0.96,21.58,3.0,1,0,3,3,1,2,Active Regular Customers
833397,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,92999.0,Married,Aurora,7294.4,Standard,2013,10,0.0,0.0,62,3592.3333333333335,45,0.05882352941176474,0.13,233.83,18.25,0.0,0,0,4,3,2,2,Active Regular Customers
279380,Canada,Ontario,Toronto,P2T 6G3,Male,College,0.0,Single,Aurora,7294.49,Standard,2017,10,0.0,0.0,14,1554.0,24,0.6451612903225806,1.37,0.0,0.67,0.0,0,0,2,3,2,2,Active Regular Customers
593252,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,51553.0,Married,Aurora,7295.43,Standard,2015,12,0.0,0.0,36,1278.6875,48,1.538461538461538,3.8,-0.98,2.0,0.0,0,0,4,3,2,2,Active Regular Customers
187459,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,49960.0,Married,Aurora,7297.69,Standard,2017,8,0.0,0.0,16,1656.2083333333333,23,0.7,1.18,0.0,0.92,0.0,0,0,2,3,2,2,Active Regular Customers
176688,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,86107.0,Divorced,Aurora,7298.58,Standard,2013,5,0.0,0.0,67,1607.2083333333333,32,0.3076923076923076,0.17,81.0,2.0,0.0,0,0,2,3,2,2,Active Regular Customers
274473,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,86107.0,Divorced,Aurora,7298.58,Standard,2014,6,0.0,0.0,54,2588.625,45,0.13999999999999999,0.05,0.05,84.92,0.0,1,0,4,3,2,2,Active Regular Customers
760111,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,54219.0,Married,Aurora,7302.78,Standard,2017,11,0.0,0.0,13,1027.2083333333333,20,0.7142857142857143,0.28,0.5,2.0,0.0,0,0,1,3,2,0,Occasional Flyers
886803,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,0.0,Divorced,Aurora,7304.16,Standard,2018,9,0.0,0.0,3,110.27083333333333,5,0.8333333333333334,882.17,86.5,3.58,0.0,0,0,1,3,2,0,Occasional Flyers
441631,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,0.0,Married,Aurora,15950.02,2018 Promotion,2018,4,0.0,0.0,8,7075.727272727273,53,2.794117647058824,19.36,0.0,32.92,0.0,0,0,4,4,2,1,Champions / Premium Travelers
312490,Canada,Quebec,Montreal,H3T 8L4,Male,Bachelor,74185.0,Married,Aurora,7319.58,Standard,2014,12,0.0,0.0,48,2615.9166666666665,37,-0.02173913043478262,-0.24,-0.97,16.25,0.0,1,0,3,3,2,2,Active Regular Customers
551248,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,104878.0,Single,Aurora,7320.99,Standard,2014,3,0.0,0.0,57,1762.625,32,0.19999999999999998,0.71,0.21,16.67,0.0,0,0,2,3,2,2,Active Regular Customers
636413,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,91079.0,Married,Aurora,7322.93,Standard,2016,4,0.0,0.0,32,2857.125,47,0.5319148936170213,0.39,1.94,6.92,0.0,0,0,4,3,2,2,Active Regular Customers
706962,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,91079.0,Married,Aurora,7322.93,Standard,2015,7,0.0,0.0,41,2947.4166666666665,39,0.2,0.73,-0.99,9.58,0.0,0,0,3,3,2,2,Active Regular Customers
618871,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,0.0,Single,Aurora,7324.29,Standard,2018,1,2018.0,9.0,11,782.4166666666666,15,-0.09999999999999999,0.3,-0.99,8.25,4.0,0,1,1,3,1,0,Occasional Flyers
325778,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,70631.0,Divorced,Aurora,7325.89,Standard,2014,10,0.0,0.0,50,2986.5833333333335,47,0.26000000000000006,1.05,0.6,34.92,2.0,0,0,4,3,1,2,Active Regular Customers
236395,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,77523.0,Married,Aurora,7326.54,Standard,2013,8,0.0,0.0,64,2759.2916666666665,46,-0.25000000000000006,-0.56,0.0,25.67,0.0,1,0,4,3,2,2,Active Regular Customers
908246,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,77523.0,Married,Aurora,7326.54,Standard,2013,3,0.0,0.0,69,2048.8333333333335,34,0.4615384615384614,0.59,-0.96,7.0,0.0,0,0,2,3,2,2,Active Regular Customers
980575,Canada,Quebec,Montreal,H2Y 2W2,Male,College,0.0,Single,Aurora,7329.89,Standard,2014,9,0.0,0.0,51,1709.1666666666667,34,-0.1333333333333333,-0.29,-0.99,17.67,0.0,1,0,2,3,2,2,Active Regular Customers
706125,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,51595.0,Married,Aurora,7330.19,Standard,2016,6,0.0,0.0,30,2406.0416666666665,36,0.09090909090909094,-0.12,-0.41,3.33,1.0,1,0,3,3,2,2,Active Regular Customers
906158,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,0.0,Married,Aurora,7331.51,Standard,2012,12,0.0,0.0,72,2687.4583333333335,46,0.1176470588235294,-0.14,-0.97,17.0,0.0,1,0,4,3,2,2,Active Regular Customers
977303,Canada,Ontario,Toronto,P1L 8X8,Female,College,0.0,Married,Aurora,7331.51,Standard,2016,9,0.0,0.0,27,2691.5416666666665,37,-0.1063829787234043,0.17,84.17,19.58,0.0,0,0,3,3,2,2,Active Regular Customers
593190,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,96269.0,Divorced,Aurora,7334.33,Standard,2013,2,0.0,0.0,70,2467.0,42,0.04081632653061218,0.66,-0.96,22.33,0.0,0,0,3,3,2,2,Active Regular Customers
369188,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,54568.0,Divorced,Aurora,7334.92,Standard,2012,6,0.0,0.0,78,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,3,,0,Occasional Flyers
323776,Canada,Yukon,Whitehorse,Y2K 6R0,Male,Bachelor,68615.0,Divorced,Aurora,7340.5,Standard,2018,6,0.0,0.0,6,807.4583333333334,10,1.6666666666666667,3229.83,0.0,7.0,0.0,0,0,1,3,2,0,Occasional Flyers
279777,Canada,Quebec,Montreal,H3T 8L4,Male,Bachelor,96337.0,Single,Aurora,7341.74,Standard,2012,11,0.0,0.0,73,2368.5833333333335,40,0.4651162790697675,0.69,0.93,28.67,0.0,0,0,3,3,2,2,Active Regular Customers
224691,Canada,Ontario,Toronto,P1J 8T7,Female,College,0.0,Single,Aurora,7343.35,Standard,2016,5,0.0,0.0,31,1977.3333333333333,30,0.04999999999999992,0.26,0.0,17.67,2.0,1,0,2,3,1,2,Active Regular Customers
961264,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,93285.0,Married,Aurora,19688.32,2018 Promotion,2018,3,0.0,0.0,9,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,4,,0,Occasional Flyers
359029,Canada,Ontario,Ottawa,K1F 2R2,Female,College,0.0,Single,Aurora,7343.53,Standard,2018,1,0.0,0.0,11,967.2083333333334,15,1.0869565217391304,2.85,0.0,2.92,0.0,0,0,1,3,2,0,Occasional Flyers
989262,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,53487.0,Married,Aurora,7347.41,Standard,2017,8,0.0,0.0,16,1126.0833333333333,23,0.7,1.95,-0.96,10.92,0.0,0,0,2,3,2,0,Occasional Flyers
482922,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,50149.0,Married,Aurora,21205.38,2018 Promotion,2018,2,0.0,0.0,10,8174.545454545455,68,2.9,7.48,0.0,97.33,0.0,0,0,4,4,2,1,Champions / Premium Travelers
745354,Canada,British Columbia,Victoria,V10 6T5,Female,College,0.0,Single,Aurora,22062.55,2018 Promotion,2018,4,0.0,0.0,8,6065.545454545455,71,2.951219512195122,7.09,0.0,484.25,1.0,0,0,4,4,2,1,Champions / Premium Travelers
797704,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,84332.0,Married,Aurora,38410.6,2018 Promotion,2018,4,0.0,0.0,8,10248.0,64,1.28,4.26,0.0,586.67,3.0,0,0,4,4,1,1,Champions / Premium Travelers
823319,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,56119.0,Married,Aurora,7356.38,Standard,2017,5,0.0,0.0,19,1131.3333333333333,19,1.1600000000000001,4.47,0.0,10.25,0.0,0,0,1,3,2,0,Occasional Flyers
664008,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,91285.0,Married,Aurora,7356.56,Standard,2017,11,0.0,0.0,13,875.9166666666666,19,1.8636363636363633,6.28,-0.97,26.25,0.0,0,0,1,3,2,0,Occasional Flyers
893266,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,50433.0,Married,Aurora,7367.65,Standard,2016,3,0.0,0.0,33,2215.8333333333335,39,0.5000000000000001,0.64,-0.96,0.92,0.0,0,0,3,3,2,2,Active Regular Customers
606875,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,0.0,Divorced,Aurora,7371.59,Standard,2014,8,0.0,0.0,52,3315.125,54,0.03448275862068967,0.0,-0.28,11.67,0.0,1,0,4,3,2,2,Active Regular Customers
797216,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,0.0,Married,Aurora,7374.08,Standard,2014,7,0.0,0.0,53,2603.4583333333335,48,0.49999999999999994,0.19,105.33,6.0,0.0,0,0,4,3,2,2,Active Regular Customers
464117,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,56307.0,Single,Aurora,7375.57,Standard,2018,9,0.0,0.0,3,656.9166666666666,10,1.6666666666666667,2627.67,76.67,8.33,0.0,0,0,1,3,2,0,Occasional Flyers
723438,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,56307.0,Single,Aurora,7375.57,Standard,2018,11,0.0,0.0,1,101.66666666666667,1,0.16666666666666666,406.67,0.0,0.25,0.0,0,0,1,3,2,0,Occasional Flyers
917191,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,0.0,Married,Aurora,7377.23,Standard,2014,7,0.0,0.0,53,2882.8333333333335,43,0.1874999999999999,0.34,1.34,18.25,0.0,0,0,4,3,2,2,Active Regular Customers
294184,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,76971.0,Married,Aurora,7379.46,Standard,2013,1,2015.0,11.0,71,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,3,,0,Occasional Flyers
349577,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,78966.0,Married,Aurora,7381.62,Standard,2016,3,0.0,0.0,33,2506.9166666666665,40,-0.16,-0.53,-0.15,4.67,2.0,1,0,3,3,1,2,Active Regular Customers
938031,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,72064.0,Married,Aurora,7381.91,Standard,2013,1,0.0,0.0,71,2306.0,33,-0.3617021276595745,-0.48,0.0,2.25,0.0,1,0,2,3,2,2,Active Regular Customers
508456,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,85179.0,Married,Nova,2759.98,2018 Promotion,2018,2,0.0,0.0,10,4094.3636363636365,37,5.631578947368421,234.79,0.0,54.25,0.0,0,0,3,1,2,1,Champions / Premium Travelers
906946,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,52990.0,Married,Aurora,7388.18,Standard,2012,10,0.0,0.0,74,1194.0416666666667,27,-0.07692307692307694,-0.37,0.0,11.58,2.0,1,0,2,3,1,2,Active Regular Customers
284782,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,83960.0,Married,Aurora,7396.28,Standard,2014,8,0.0,0.0,52,2155.7916666666665,35,0.3170731707317074,0.72,0.0,7.58,0.0,0,0,3,3,2,2,Active Regular Customers
962455,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,83960.0,Married,Aurora,7396.28,Standard,2013,10,0.0,0.0,62,3179.75,50,-0.1724137931034483,-0.41,159.5,15.0,1.0,0,0,4,3,2,2,Active Regular Customers
929455,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,61941.0,Single,Aurora,7396.72,Standard,2018,11,0.0,0.0,1,475.625,5,0.8333333333333334,1902.5,71.83,6.25,0.0,0,0,1,3,2,0,Occasional Flyers
182205,Canada,Ontario,Toronto,P1J 8T7,Female,College,0.0,Married,Aurora,7399.03,Standard,2017,11,0.0,0.0,13,765.9166666666666,11,0.03846153846153848,-0.73,-0.97,7.58,0.0,1,0,1,3,2,0,Occasional Flyers
530770,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,0.0,Married,Aurora,7399.03,Standard,2013,3,0.0,0.0,69,2553.125,40,0.4651162790697675,0.89,0.88,18.67,0.0,0,0,3,3,2,2,Active Regular Customers
141047,Canada,Quebec,Quebec City,G1B 3L5,Female,High School or Below,58210.0,Married,Aurora,7403.45,Standard,2015,3,0.0,0.0,45,2220.9583333333335,35,-0.0666666666666667,0.71,1.55,30.92,3.0,0,0,3,3,1,2,Active Regular Customers
413243,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,74918.0,Single,Aurora,7405.27,Standard,2012,6,0.0,0.0,78,3479.9166666666665,48,0.0,-0.13,73.17,18.67,0.0,0,0,4,3,2,2,Active Regular Customers
